Date,Open,High,Low,Close,Adj Close,Volume,ticker
1981-01-15,0.13950900733470917,0.140625,0.13950900733470917,0.13950900733470917,0.1088898777961731,14067200,AAPL
1981-01-16,0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,0.10801877081394196,13395200,AAPL
1981-01-19,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.11455180495977402,41574400,AAPL
1981-01-20,0.14285700023174286,0.14285700023174286,0.14229899644851685,0.14229899644851685,0.11106748133897781,30083200,AAPL
1981-01-21,0.14508900046348572,0.14620499312877655,0.14508900046348572,0.14508900046348572,0.1132451593875885,15904000,AAPL
1981-01-22,0.14676299691200256,0.1478790044784546,0.14676299691200256,0.14676299691200256,0.11455180495977402,35548800,AAPL
1981-01-23,0.14676299691200256,0.14732100069522858,0.14620499312877655,0.14620499312877655,0.11411619186401367,11222400,AAPL
1981-01-26,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.11237411201000214,24640000,AAPL
1981-01-27,0.1439729928970337,0.1439729928970337,0.14285700023174286,0.14285700023174286,0.11150306463241577,23699200,AAPL
1981-01-28,0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,0.10801877081394196,28156800,AAPL
1981-01-29,0.13392899930477142,0.13392899930477142,0.1333709955215454,0.1333709955215454,0.10409897565841675,43904000,AAPL
1981-01-30,0.12723200023174286,0.12723200023174286,0.12611599266529083,0.12611599266529083,0.09843634068965912,46188800,AAPL
1981-02-02,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.0927744209766388,23766400,AAPL
1981-02-03,0.12332600355148315,0.12388399988412857,0.12332600355148315,0.12332600355148315,0.09625867754220963,19152000,AAPL
1981-02-04,0.12779000401496887,0.1283479928970337,0.12779000401496887,0.12779000401496887,0.09974293410778046,27865600,AAPL
1981-02-05,0.12779000401496887,0.1289059966802597,0.12779000401496887,0.12779000401496887,0.09974293410778046,7929600,AAPL
1981-02-06,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.10017845779657364,13865600,AAPL
1981-02-09,0.12276799976825714,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.09495207667350769,16755200,AAPL
1981-02-10,0.12165199965238571,0.12221000343561172,0.12165199965238571,0.12165199965238571,0.09495207667350769,18345600,AAPL
1981-02-11,0.11830399930477142,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.09190333634614944,13843200,AAPL
1981-02-12,0.1171879991889,0.1171879991889,0.11662899702787399,0.11662899702787399,0.091031514108181,14560000,AAPL
1981-02-13,0.11495500057935715,0.11495500057935715,0.11383900046348572,0.11383900046348572,0.0888538807630539,11155200,AAPL
1981-02-17,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.091031514108181,12275200,AAPL
1981-02-18,0.12165199965238571,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.09495207667350769,19241600,AAPL
1981-02-19,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08928939700126648,22310400,AAPL
1981-02-20,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.08449853956699371,24371200,AAPL
1981-02-23,0.10993299633264542,0.11049100011587143,0.10993299633264542,0.10993299633264542,0.08580511063337326,14112000,AAPL
1981-02-24,0.10714299976825714,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.08275645971298218,16979200,AAPL
1981-02-25,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08798280358314514,19488000,AAPL
1981-02-26,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08928939700126648,10841600,AAPL
1981-02-27,0.11830399930477142,0.11941999942064285,0.11830399930477142,0.11830399930477142,0.09233888983726501,14761600,AAPL
1981-03-02,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.0927744209766388,11760000,AAPL
1981-03-03,0.11774600297212601,0.11774600297212601,0.1171879991889,0.1171879991889,0.09146782755851746,16172800,AAPL
1981-03-04,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.09059598296880722,13708800,AAPL
1981-03-05,0.11607100069522858,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.09016045182943344,5376000,AAPL
1981-03-06,0.11551299691200256,0.11551299691200256,0.11439699679613113,0.11439699679613113,0.08928939700126648,11603200,AAPL
1981-03-09,0.10602699965238571,0.10602699965238571,0.1054690033197403,0.1054690033197403,0.08232089132070541,15321600,AAPL
1981-03-10,0.10100399702787399,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07840032130479813,28380800,AAPL
1981-03-11,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07535157352685928,29859200,AAPL
1981-03-12,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07840032130479813,59248000,AAPL
1981-03-13,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.07752925157546997,231302400,AAPL
1981-03-16,0.10323700308799744,0.10435300320386887,0.10323700308799744,0.10323700308799744,0.0805787593126297,37228800,AAPL
1981-03-17,0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,0.08449853956699371,43747200,AAPL
1981-03-18,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.08972488343715668,36937600,AAPL
1981-03-19,0.11439699679613113,0.11439699679613113,0.11383900046348572,0.11383900046348572,0.0888538807630539,37811200,AAPL
1981-03-20,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.08972488343715668,14604800,AAPL
1981-03-23,0.11941999942064285,0.12053599953651428,0.11941999942064285,0.11941999942064285,0.09320993721485138,22019200,AAPL
1981-03-24,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.0927744209766388,28156800,AAPL
1981-03-25,0.11774600297212601,0.11774600297212601,0.11662899702787399,0.11662899702787399,0.091031514108181,7056000,AAPL
1981-03-26,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08928939700126648,12275200,AAPL
1981-03-27,0.11104899644851685,0.11104899644851685,0.11049100011587143,0.11049100011587143,0.08624064922332764,12252800,AAPL
1981-03-30,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08624064922332764,9900800,AAPL
1981-03-31,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08536959439516068,15993600,AAPL
1981-04-01,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.08449853956699371,34070400,AAPL
1981-04-02,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.09190333634614944,31404800,AAPL
1981-04-03,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.09233888983726501,16486400,AAPL
1981-04-06,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.09059598296880722,22803200,AAPL
1981-04-07,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08972488343715668,10684800,AAPL
1981-04-08,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,0.09408100694417953,21952000,AAPL
1981-04-09,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.09582314640283585,12499200,AAPL
1981-04-10,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09712974727153778,33465600,AAPL
1981-04-13,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09712974727153778,16060800,AAPL
1981-04-14,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09712974727153778,6652800,AAPL
1981-04-15,0.11886200308799744,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.09233888983726501,34048000,AAPL
1981-04-16,0.11216499656438828,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08711171895265579,23878400,AAPL
1981-04-20,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08972488343715668,35347200,AAPL
1981-04-21,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.09582314640283585,28537600,AAPL
1981-04-22,0.12723200023174286,0.12779000401496887,0.12723200023174286,0.12723200023174286,0.09930738061666489,18995200,AAPL
1981-04-23,0.13057999312877655,0.13113799691200256,0.13057999312877655,0.13057999312877655,0.10192060470581055,58016000,AAPL
1981-04-24,0.13057999312877655,0.13057999312877655,0.12946400046348572,0.12946400046348572,0.1010495200753212,35056000,AAPL
1981-04-27,0.1289059966802597,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.10017845779657364,38528000,AAPL
1981-04-28,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09843634068965912,32188800,AAPL
1981-04-29,0.125,0.125,0.12444200366735458,0.12444200366735458,0.09712974727153778,13641600,AAPL
1981-04-30,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.0988718569278717,12611200,AAPL
1981-05-01,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.0988718569278717,16553600,AAPL
1981-05-04,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09843634068965912,14448000,AAPL
1981-05-05,0.12611599266529083,0.12611599266529083,0.125558003783226,0.125558003783226,0.09800082445144653,17539200,AAPL
1981-05-06,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,0.09538760036230087,18950400,AAPL
1981-05-07,0.12388399988412857,0.12444200366735458,0.12388399988412857,0.12388399988412857,0.0966942086815834,9363200,AAPL
1981-05-08,0.125,0.125558003783226,0.125,0.125,0.09756523370742798,7907200,AAPL
1981-05-11,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,0.09538760036230087,11939200,AAPL
1981-05-12,0.12221000343561172,0.12388399988412857,0.12221000343561172,0.12221000343561172,0.09538760036230087,4256000,AAPL
1981-05-13,0.12221000343561172,0.12332600355148315,0.12165199965238571,0.12165199965238571,0.09495207667350769,4905600,AAPL
1981-05-14,0.1210940033197403,0.1210940033197403,0.11997800320386887,0.11997800320386887,0.09364548325538635,4928000,AAPL
1981-05-15,0.12276799976825714,0.12444200366735458,0.12276799976825714,0.12276799976825714,0.09582314640283585,4905600,AAPL
1981-05-18,0.125,0.12611599266529083,0.125,0.125,0.09756523370742798,4166400,AAPL
1981-05-19,0.12332600355148315,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.09582314640283585,25424000,AAPL
1981-05-20,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.0988718569278717,13283200,AAPL
1981-05-21,0.13392899930477142,0.13448700308799744,0.13392899930477142,0.13392899930477142,0.10453452914953232,32211200,AAPL
1981-05-22,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,0.10932540148496628,31427200,AAPL
1981-05-26,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.1088898777961731,85344000,AAPL
1981-05-27,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11498725414276123,149497600,AAPL
1981-05-28,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11498725414276123,73987200,AAPL
1981-05-29,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.1154228076338768,59382400,AAPL
1981-06-01,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.1154228076338768,51251200,AAPL
1981-06-02,0.141183003783226,0.141183003783226,0.140625,0.140625,0.10976088792085648,40432000,AAPL
1981-06-03,0.140625,0.14174099266529083,0.140625,0.140625,0.10976088792085648,39446400,AAPL
1981-06-04,0.14341500401496887,0.1439729928970337,0.14341500401496887,0.14341500401496887,0.11193856596946716,56067200,AAPL
1981-06-05,0.14174099266529083,0.14174099266529083,0.141183003783226,0.141183003783226,0.11019649356603622,57680000,AAPL
1981-06-08,0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,0.10627665370702744,93497600,AAPL
1981-06-09,0.13895100355148315,0.13950900733470917,0.13895100355148315,0.13895100355148315,0.10845434665679932,119593600,AAPL
1981-06-10,0.140625,0.14229899644851685,0.140625,0.140625,0.10976088792085648,25222400,AAPL
1981-06-11,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.11455180495977402,38976000,AAPL
1981-06-12,0.14564700424671173,0.14564700424671173,0.14508900046348572,0.14508900046348572,0.1132451593875885,25804800,AAPL
1981-06-15,0.14508900046348572,0.14508900046348572,0.1445309966802597,0.1445309966802597,0.11280965805053711,143763200,AAPL
1981-06-16,0.14229899644851685,0.14229899644851685,0.14174099266529083,0.14174099266529083,0.11063202470541,37251200,AAPL
1981-06-17,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.1088898777961731,27574400,AAPL
1981-06-18,0.13950900733470917,0.140066996216774,0.13895100355148315,0.13895100355148315,0.10845434665679932,23049600,AAPL
1981-06-19,0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,0.10540559142827988,27507200,AAPL
1981-06-22,0.13057999312877655,0.13057999312877655,0.13002200424671173,0.13002200424671173,0.10148508101701736,10841600,AAPL
1981-06-23,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,0.1032271683216095,15030400,AAPL
1981-06-24,0.13002200424671173,0.13002200424671173,0.1289059966802597,0.1289059966802597,0.10061396658420563,23027200,AAPL
1981-06-25,0.13169600069522858,0.1322540044784546,0.13169600069522858,0.13169600069522858,0.10279162973165512,24259200,AAPL
1981-06-26,0.13113799691200256,0.13113799691200256,0.13002200424671173,0.13002200424671173,0.10148508101701736,23788800,AAPL
1981-06-29,0.12667399644851685,0.12667399644851685,0.125558003783226,0.125558003783226,0.09800082445144653,10595200,AAPL
1981-06-30,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.09059598296880722,35907200,AAPL
1981-07-01,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08972488343715668,170464000,AAPL
1981-07-02,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08972488343715668,30284800,AAPL
1981-07-06,0.11216499656438828,0.11216499656438828,0.11104899644851685,0.11104899644851685,0.0866762325167656,16531200,AAPL
1981-07-07,0.11216499656438828,0.1132809966802597,0.11216499656438828,0.11216499656438828,0.08754725009202957,15836800,AAPL
1981-07-08,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.091031514108181,16620800,AAPL
1981-07-09,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08406300097703934,32883200,AAPL
1981-07-10,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.07752925157546997,55171200,AAPL
1981-07-13,0.1015629991889,0.10212100297212601,0.1015629991889,0.1015629991889,0.07927214354276657,45740800,AAPL
1981-07-14,0.10602699965238571,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.08275645971298218,19779200,AAPL
1981-07-15,0.10881700366735458,0.109375,0.10881700366735458,0.10881700366735458,0.0849340558052063,10953600,AAPL
1981-07-16,0.11160700023174286,0.11272300034761429,0.11160700023174286,0.11160700023174286,0.08711171895265579,15232000,AAPL
1981-07-17,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.09016045182943344,19824000,AAPL
1981-07-20,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08406300097703934,23654400,AAPL
1981-07-21,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08362746983766556,31942400,AAPL
1981-07-22,0.10212100297212601,0.10212100297212601,0.10100399702787399,0.10100399702787399,0.0788358598947525,22668800,AAPL
1981-07-23,0.10379499942064285,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.08101428300142288,34451200,AAPL
1981-07-24,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08362746983766556,28851200,AAPL
1981-07-27,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08711171895265579,17337600,AAPL
1981-07-28,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.08406300097703934,22848000,AAPL
1981-07-29,0.10658500343561172,0.10658500343561172,0.10602699965238571,0.10602699965238571,0.08275645971298218,15500800,AAPL
1981-07-30,0.10993299633264542,0.11104899644851685,0.10993299633264542,0.10993299633264542,0.08580511063337326,9900800,AAPL
1981-07-31,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08711171895265579,10953600,AAPL
1981-08-03,0.11160700023174286,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08624064922332764,12432000,AAPL
1981-08-04,0.11216499656438828,0.11272300034761429,0.11216499656438828,0.11216499656438828,0.08754725009202957,31673600,AAPL
1981-08-05,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.09016045182943344,17494400,AAPL
1981-08-06,0.1132809966802597,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08798280358314514,10528000,AAPL
1981-08-07,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08798280358314514,9206400,AAPL
1981-08-10,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.08798280358314514,0,AAPL
1981-08-11,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08536959439516068,71456000,AAPL
1981-08-12,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08362746983766556,26275200,AAPL
1981-08-13,0.10435300320386887,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.08101428300142288,27484800,AAPL
1981-08-14,0.10323700308799744,0.10323700308799744,0.10212100297212601,0.10212100297212601,0.07970768213272095,24192000,AAPL
1981-08-17,0.09988799691200256,0.09988799691200256,0.09877199679613113,0.09877199679613113,0.07709374278783798,18905600,AAPL
1981-08-18,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07535157352685928,17001600,AAPL
1981-08-19,0.09653999656438828,0.09653999656438828,0.09542399644851685,0.09542399644851685,0.07448054105043411,20675200,AAPL
1981-08-20,0.09653999656438828,0.09709800034761429,0.09653999656438828,0.09653999656438828,0.07535157352685928,17113600,AAPL
1981-08-21,0.09096000343561172,0.09096000343561172,0.0898440033197403,0.0898440033197403,0.07012523710727692,41910400,AAPL
1981-08-24,0.08482100069522858,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.06576911360025406,23072000,AAPL
1981-08-25,0.08649600297212601,0.08705399930477142,0.08649600297212601,0.08649600297212601,0.06751204282045364,40700800,AAPL
1981-08-26,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06620466709136963,33600000,AAPL
1981-08-27,0.08537899702787399,0.0859379991889,0.08537899702787399,0.08537899702787399,0.06664018332958221,25916800,AAPL
1981-08-28,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.07012523710727692,38035200,AAPL
1981-08-31,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.07012523710727692,40947200,AAPL
1981-09-01,0.09542399644851685,0.09598200023174286,0.09542399644851685,0.09542399644851685,0.07448054105043411,37027200,AAPL
1981-09-02,0.09709800034761429,0.0976559966802597,0.09709800034761429,0.09709800034761429,0.07578712701797485,19376000,AAPL
1981-09-03,0.09319200366735458,0.09319200366735458,0.09207600355148315,0.09207600355148315,0.07186733931303024,37475200,AAPL
1981-09-04,0.09151799976825714,0.09151799976825714,0.09096000343561172,0.09096000343561172,0.07099629193544388,15254400,AAPL
1981-09-08,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06881861388683319,25446400,AAPL
1981-09-09,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06881861388683319,30531200,AAPL
1981-09-10,0.08872800320386887,0.08928599953651428,0.08872800320386887,0.08872800320386887,0.06925417482852936,34809600,AAPL
1981-09-11,0.08816999942064285,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06838313490152359,17539200,AAPL
1981-09-14,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06620466709136963,27686400,AAPL
1981-09-15,0.08314699679613113,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06446254998445511,19510400,AAPL
1981-09-16,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06315591186285019,19353600,AAPL
1981-09-17,0.07924100011587143,0.07924100011587143,0.07868299633264542,0.07868299633264542,0.06141383573412895,19376000,AAPL
1981-09-18,0.07924100011587143,0.07979899644851685,0.07924100011587143,0.07924100011587143,0.06184931844472885,26320000,AAPL
1981-09-21,0.07979899644851685,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.06228487938642502,49033600,AAPL
1981-09-22,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.058800630271434784,47420800,AAPL
1981-09-23,0.07477699965238571,0.07477699965238571,0.07366099953651428,0.07366099953651428,0.05749403312802315,28201600,AAPL
1981-09-24,0.07366099953651428,0.07366099953651428,0.07310300320386887,0.07310300320386887,0.057058509439229965,18300800,AAPL
1981-09-25,0.06473200023174286,0.06473200023174286,0.06361600011587143,0.06361600011587143,0.04965369030833244,34608000,AAPL
1981-09-28,0.06417399644851685,0.06473200023174286,0.06417399644851685,0.06417399644851685,0.05008922889828682,91728000,AAPL
1981-09-29,0.06752199679613113,0.06808000057935715,0.06752199679613113,0.06752199679613113,0.0527024120092392,94684800,AAPL
1981-09-30,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.053137946873903275,49996800,AAPL
1981-10-01,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.053137946873903275,61129600,AAPL
1981-10-02,0.07366099953651428,0.0742190033197403,0.07366099953651428,0.07366099953651428,0.05749403312802315,45046400,AAPL
1981-10-05,0.07589299976825714,0.07700899988412857,0.07589299976825714,0.07589299976825714,0.05923616513609886,43097600,AAPL
1981-10-06,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.058800630271434784,28358400,AAPL
1981-10-07,0.07979899644851685,0.08091499656438828,0.07979899644851685,0.07979899644851685,0.06228487938642502,38841600,AAPL
1981-10-08,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06446254998445511,31091200,AAPL
1981-10-09,0.08314699679613113,0.08426299691200256,0.08314699679613113,0.08314699679613113,0.0648980587720871,54521600,AAPL
1981-10-12,0.0859379991889,0.08649600297212601,0.0859379991889,0.0859379991889,0.06707649677991867,27350400,AAPL
1981-10-13,0.0859379991889,0.08705399930477142,0.0859379991889,0.0859379991889,0.06707649677991867,44195200,AAPL
1981-10-14,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06315591186285019,30979200,AAPL
1981-10-15,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06446254998445511,29433600,AAPL
1981-10-16,0.0820309966802597,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.06359145790338516,36467200,AAPL
1981-10-19,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.08314699679613113,0.0648980587720871,20585600,AAPL
1981-10-20,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06838313490152359,35728000,AAPL
1981-10-21,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06838313490152359,76899200,AAPL
1981-10-22,0.08761200308799744,0.08761200308799744,0.08705399930477142,0.08705399930477142,0.06794757395982742,32278400,AAPL
1981-10-23,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06620466709136963,27910400,AAPL
1981-10-26,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06620466709136963,27283200,AAPL
1981-10-27,0.08649600297212601,0.08761200308799744,0.08649600297212601,0.08649600297212601,0.06751204282045364,85590400,AAPL
1981-10-28,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,0.06968966871500015,44172800,AAPL
1981-10-29,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06881861388683319,30486400,AAPL
1981-10-30,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,0.06968966871500015,52729600,AAPL
1981-11-02,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,0.06968966871500015,36915200,AAPL
1981-11-03,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06881861388683319,28380800,AAPL
1981-11-04,0.08649600297212601,0.08649600297212601,0.0859379991889,0.0859379991889,0.06707649677991867,23811200,AAPL
1981-11-05,0.08035700023174286,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.06228487938642502,23363200,AAPL
1981-11-06,0.08035700023174286,0.08091499656438828,0.08035700023174286,0.08035700023174286,0.0627204030752182,24595200,AAPL
1981-11-09,0.08147300034761429,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.06359145790338516,20384000,AAPL
1981-11-10,0.0820309966802597,0.08258900046348572,0.0820309966802597,0.0820309966802597,0.06402702629566193,16755200,AAPL
