Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2019-07-18,191.18069833428368,194.30822698641268,190.5494513413849,193.7726287841797,823500,0.0,0,STZ
2019-07-18,48.026634035882324,48.379903703916064,47.70053789448712,48.26214599609375,3415900,0.0,0,GIS
2019-07-18,108.85935697197642,109.2687103374667,108.27864621481439,109.21159362792969,3223600,0.0,0,WMT
2019-07-18,268.58868830354845,269.407194070894,265.72386002658516,269.2644348144531,1696100,0.0,0,COST
2019-07-19,108.05975933277394,108.48076852695172,107.60132598876953,107.60132598876953,6547000,0.0,0,PG
2019-07-19,193.62912350970038,195.11159195560487,192.18492041130344,192.7874755859375,1029200,0.0,0,STZ
2019-07-19,47.450810014644034,47.45991261287127,46.7500592309801,46.76826095581055,10355500,0.0,0,KO
2019-07-19,48.434257836525106,48.46143136519679,47.79112219601643,47.8001823425293,2322300,0.0,0,GIS
2019-07-19,39.26971717985806,39.35430982326479,38.73396496678131,38.78096008300781,1501100,0.0,0,HRL
2019-07-19,20.392109901337918,20.59875611323091,20.3545390028984,20.37332534790039,7071100,0.0,0,KR
2019-07-19,122.33334282843029,122.3517192612203,119.43048320050195,119.50397491455078,5022000,0.0,0,PEP
2019-07-19,269.416822790096,270.59700514990857,267.77978159149893,267.93206787109375,1607600,0.0,0,COST
2019-07-19,150.37418461023012,151.80366136768353,149.83580620024688,150.24423217773438,904400,0.0,0,CLX
2019-07-19,109.47813468473419,109.77324733231389,108.39287375673031,108.43095397949219,3796300,0.0,0,WMT
2019-07-22,20.410898232942046,20.48604182869931,19.584318679612103,19.593711853027344,10966300,0.0,0,KR
2019-07-22,193.36133665927034,194.69077298697604,190.224249287505,192.4049072265625,1073100,0.0,0,STZ
2019-07-22,107.62938911940624,108.01297415236257,107.19902211607466,107.87264251708984,4018800,0.0,0,PG
2019-07-22,267.65599073593967,268.7029405338703,265.84763874622234,266.6566467285156,1459100,0.0,0,COST
2019-07-22,150.31846415114353,150.58764622307416,148.48056176567712,149.9935760498047,768000,0.0,0,CLX
2019-07-22,46.88656335209739,46.88656335209739,46.53163845055315,46.61354446411133,12090700,0.0,0,KO
2019-07-22,108.62133949632062,108.84981355230244,106.92680966025848,107.40280151367188,4516900,0.0,0,WMT
2019-07-22,119.87142242756956,120.16537523953876,119.08140409580683,119.67850494384766,4411700,0.0,0,PEP
2019-07-22,38.74337026469227,39.14753476115008,38.7339690891479,38.87495803833008,1734900,0.0,0,HRL
2019-07-22,47.87265221538562,47.94511957480381,47.20234641793675,47.51938247680664,2444400,0.0,0,GIS
2019-07-23,48.460982978572815,49.72597334030013,48.015049401114574,49.44385528564453,33417900,0.0,0,KO
2019-07-23,268.25558892420025,268.474476789198,265.5620715047869,266.5899963378906,1117800,0.0,0,COST
2019-07-23,38.95014343781012,39.03473607702087,38.63057164362477,38.67757034301758,1793900,0.0,0,HRL
2019-07-23,47.682422224812825,47.90887750016276,47.220454983489596,47.45596694946289,3013800,0.0,0,GIS
2019-07-23,107.68841228917447,107.76456547481769,106.2128344635523,106.7078628540039,5754200,0.0,0,WMT
2019-07-23,192.38577575995114,194.33689998754468,191.99365078148384,193.47610473632812,683600,0.0,0,STZ
2019-07-23,19.659462107429924,19.725212529210285,19.443424495418846,19.55613899230957,9577700,0.0,0,KR
2019-07-23,108.25622053112487,108.57432220561375,106.50667916625108,106.51603698730469,8194600,0.0,0,PG
2019-07-23,120.45935282176694,121.47902757335571,119.79794141440605,120.10108947753906,4145800,0.0,0,PEP
2019-07-23,151.16315973064016,152.66689673699074,150.39272255125996,152.60191345214844,1243700,0.0,0,CLX
2019-07-24,266.3329923587825,267.67498754366756,265.5525653600448,267.2847595214844,1257100,0.0,0,COST
2019-07-24,193.13175635963293,195.47501975689465,192.54834851248827,195.19764709472656,667400,0.0,0,STZ
2019-07-24,152.69474963888743,153.01963775042788,151.53445518874392,151.8500518798828,957400,0.0,0,CLX
2019-07-24,38.564783984931175,38.686974169158134,37.878645172037814,37.98203659057617,3422200,0.0,0,HRL
2019-07-24,49.25273211886316,49.889778510963964,48.79769947759452,48.94330978393555,15633400,0.0,0,KO
2019-07-24,47.329151845670225,47.89982009860344,47.11175326417031,47.86358642578125,3110000,0.0,0,GIS
2019-07-24,120.52365037321277,120.52365037321277,118.15359514546036,118.69559478759766,4669700,0.0,0,PEP
2019-07-24,106.65075073653966,107.37426050422282,106.21283903224894,106.6221923828125,4177300,0.0,0,WMT
2019-07-24,106.5160431181869,106.54410944503718,105.04717919696823,105.34656524658203,9635900,0.0,0,PG
2019-07-24,19.527965217854934,20.035184139693186,19.518572042618022,19.950647354125977,12400500,0.0,0,KR
2019-07-25,19.969432460260194,20.110326496904456,19.819145248964332,19.85671615600586,10592900,0.0,0,KR
2019-07-25,151.01467446254154,152.8618545161285,150.72692364999804,151.81295776367188,794900,0.0,0,CLX
2019-07-25,118.16277882279317,118.98953599993105,117.9423037009051,118.49348449707031,3335200,0.0,0,PEP
2019-07-25,47.84547219047462,48.73317649027871,47.51031933723194,48.669769287109375,4329100,0.0,0,GIS
2019-07-25,267.63694063793923,268.3412390512845,265.86663859261677,266.304443359375,1600200,0.0,0,COST
2019-07-25,195.14987037113116,195.73329295471007,192.37623063579568,194.1647491455078,638900,0.0,0,STZ
2019-07-25,37.87863471819464,38.47078312472026,37.65305676318284,38.376792907714844,1882600,0.0,0,HRL
2019-07-25,48.806802731861374,48.96151216559704,47.9786434524637,48.29716491699219,19135000,0.0,0,KO
2019-07-25,106.79355429388093,106.99347004150339,106.29852586115784,106.83163452148438,3851500,0.0,0,WMT
2019-07-25,104.29871277912915,105.70208615962486,104.20514884342185,105.50560760498047,7809400,0.0,0,PG
2019-07-26,38.48958859429061,39.062938340255606,38.34859965870992,38.89375305175781,1424200,0.0,0,HRL
2019-07-26,266.3044247268329,268.17940708808544,265.65723006549365,267.7987060546875,1447700,0.0,0,COST
2019-07-26,19.894288816292338,20.354543623944995,19.837931560056163,20.176076889038086,9593300,0.0,0,KR
2019-07-26,194.8725192027507,196.632346057664,193.830014504412,195.0351104736328,739700,0.0,0,STZ
2019-07-26,152.87111165620348,154.4862324131206,150.9496573110778,154.39341735839844,793000,0.0,0,CLX
2019-07-26,48.54288067834498,49.42564508366447,48.40636950190179,49.29823303222656,11451900,0.0,0,KO
2019-07-26,106.73642111542347,107.89783519435775,106.45082308399361,107.59320068359375,4729000,0.0,0,WMT
2019-07-26,105.91728149773633,107.479702375674,105.60853759598514,107.33937072753906,5559600,0.0,0,PG
2019-07-26,48.706003107555226,48.72411994500541,48.23497570015057,48.5882453918457,2788300,0.0,0,GIS
2019-07-26,118.90686313472438,120.72573733544452,118.23627057889749,120.5420150756836,4580800,0.0,0,PEP
2019-07-29,267.45612060701137,267.7321121929315,266.05702160657097,266.6185607910156,1257400,0.0,0,COST
2019-07-29,120.79923221712423,121.31366016481692,120.50526538009396,120.82678985595703,4533400,0.0,0,PEP
2019-07-29,49.29824232868726,49.416551805806776,49.05252771935116,49.13443374633789,12283900,0.0,0,KO
2019-07-29,48.66071022030054,48.79658131098668,48.425194801084686,48.64259338378906,2632500,0.0,0,GIS
2019-07-29,195.23594005607143,195.32201520038825,188.67483372231078,190.32945251464844,1146800,0.0,0,STZ
2019-07-29,20.09153954617066,20.241826752967746,19.969431862484836,20.129112243652344,6599700,0.0,0,KR
2019-07-29,38.89375301565368,39.20392365394665,38.6775726106622,38.95014572143555,1256600,0.0,0,HRL
2019-07-29,107.33934823938009,108.72400588901755,107.23643362702417,108.52753448486328,7768700,0.0,0,PG
2019-07-29,107.42184186772766,107.55512627350672,106.39370494718574,106.87921142578125,3746600,0.0,0,WMT
2019-07-29,153.67870164555637,154.9225340957468,152.49056107168,153.50233459472656,1033100,0.0,0,CLX
2019-07-30,266.7518017559757,267.03734936376566,265.63825031792766,266.0189514160156,978200,0.0,0,COST
2019-07-30,154.10960706327072,155.38015235386732,153.48366439915355,154.3057861328125,1019800,1.06,0,CLX
2019-07-30,20.10093272054108,20.157289975198783,19.950645513743993,20.129112243652344,8743200,0.0,0,KR
2019-07-30,120.65224673316135,121.33203451932384,119.63257206247263,119.86222839355469,3367900,0.0,0,PEP
2019-07-30,106.67930603027344,107.00298431037116,106.30803291634916,106.67930603027344,3035200,0.0,0,WMT
2019-07-30,112.10147560848624,113.91650763084988,111.14718476309588,112.65347290039062,18788800,0.0,0,PG
2019-07-30,188.74177774450132,192.7779110538164,187.86186443168708,192.19448852539062,875200,0.0,0,STZ
2019-07-30,48.78752546245859,48.83281582680229,48.388961963194056,48.62447738647461,2588500,0.0,0,GIS
2019-07-30,49.107119922569204,49.416542245588296,48.75219503149919,48.88870620727539,8127100,0.0,0,KO
2019-07-30,39.01593439173175,39.3355061619784,38.874949060606426,39.128726959228516,1300600,0.0,0,HRL
2019-07-31,48.65164937739789,48.724116722405675,47.3382081203139,48.108158111572266,4185900,0.0,0,GIS
2019-07-31,48.69759496174644,48.69759496174644,47.359801268643594,47.8967399597168,16865500,0.0,0,KO
2019-07-31,154.0628551808797,155.2119465000044,150.63425543641054,151.90480041503906,1485500,0.0,0,CLX
2019-07-31,106.5365049221887,106.94585096204935,104.36597587176016,105.07996368408203,6211300,0.0,0,WMT
2019-07-31,191.36241597350133,191.7832472882313,186.09249468611964,188.2444610595703,884100,0.0,0,STZ
2019-07-31,20.044577109440194,20.053970284580807,19.640679536218595,19.875503540039062,10717200,0.0,0,KR
2019-07-31,38.959540456536686,39.23211710775408,38.12301532772889,38.52717971801758,2202400,0.0,0,HRL
2019-07-31,265.5620775579365,266.2283262258985,259.4803001650268,262.3356018066406,1886900,0.0,0,COST
2019-07-31,111.9517802174238,112.90607101227893,109.52861837525533,110.4361343383789,12641800,0.0,0,PG
2019-07-31,119.86224362647205,119.86224362647205,115.9672737187163,117.40951538085938,5757600,0.0,0,PEP
2019-08-01,188.10097999650293,189.67909736061415,183.29970002483495,185.1647491455078,1366300,0.0,0,STZ
2019-08-01,118.46593414109938,118.87011753040787,116.45413532511861,116.79402923583984,6199400,0.0,0,PEP
2019-08-01,19.866107577232146,20.39211277034132,19.81914349968417,20.213647842407227,12353600,0.0,0,KR
2019-08-01,262.44973819370887,267.37988405628045,261.0791914530185,261.32666015625,2634300,0.0,0,COST
2019-08-01,48.033245540387625,48.41547477256539,47.33249484108141,47.3506965637207,19527200,0.0,0,KO
2019-08-01,110.92263570460015,111.49334148121059,109.21052551269533,109.21052551269531,11308600,0.0,0,PG
2019-08-01,48.30743811628031,49.47594464129307,48.298377970763816,48.92339324951172,4957300,0.0,0,GIS
2019-08-01,105.02287325424793,106.78404217924464,104.07088926635116,104.12800598144531,7455000,0.0,0,WMT
2019-08-01,143.59019682177217,147.86894358444567,142.64663590501874,145.8697052001953,2801200,0.0,0,CLX
2019-08-01,38.69636555279981,39.51409559435888,38.55538021099462,38.75276184082031,3225500,0.0,0,HRL
2019-08-02,109.00470709605624,109.5379887769415,108.23752981587168,108.93921661376953,12266100,0.0,0,PG
2019-08-02,48.93245585710608,49.11362076678752,48.30744054691,48.64259338378906,3521400,0.0,0,GIS
2019-08-02,185.84381082310327,186.68547343964207,184.0935431149587,184.34222412109375,818800,0.0,0,STZ
2019-08-02,104.47070471118109,104.85149970031524,102.95705388977468,104.14703369140625,5656700,0.0,0,WMT
2019-08-02,38.83736050714844,39.35431401165325,38.715170323557075,38.87495803833008,3697600,0.0,0,HRL
2019-08-02,47.24148903491816,47.987742294512536,47.24148903491816,47.62371826171875,13102300,0.0,0,KO
2019-08-02,116.75728653696268,118.33733034945614,116.20611270056833,117.51055908203125,5573300,0.0,0,PEP
2019-08-02,261.069675321795,261.6788201409879,257.45297235611383,259.35650634765625,1969200,0.0,0,COST
2019-08-02,20.589365865371338,21.077800155416604,20.42968549330134,20.88994026184082,17253800,0.0,0,KR
2019-08-02,145.84169654917844,148.42014943348826,145.84169654917844,146.57972717285156,1321400,0.0,0,CLX
2019-08-05,47.678321576031976,47.92403962911284,46.777358853025824,47.00487518310547,19986500,0.0,0,KO
2019-08-05,38.884344755804236,39.260312791499196,38.09481474924236,38.282798767089844,3509000,0.0,0,HRL
2019-08-05,20.655117341468912,20.74904729303543,20.401507009708762,20.589366912841797,13792700,0.0,0,KR
2019-08-05,108.61173637798164,108.80821492534727,105.56174348333491,105.79563903808594,12974800,0.0,0,PG
2019-08-05,182.20936956656718,183.02234043799177,177.77153749499698,178.55581665039062,1672300,0.0,0,STZ
2019-08-05,257.06278533300394,257.50059008799326,250.03873913851407,252.3134765625,3329800,0.0,0,COST
2019-08-05,48.48860319040058,48.76035228930436,47.42879414423588,47.8364143371582,3763000,0.0,0,GIS
2019-08-05,102.81425481211697,102.81425481211697,100.51997026939245,100.73892974853516,7570000,0.0,0,WMT
2019-08-05,146.14064094003984,146.99078812833565,143.5528509457394,144.83273315429688,1505100,0.0,0,CLX
2019-08-05,117.90555132411895,118.64044027851817,113.79928850501636,114.2769775390625,6192800,0.0,0,PEP
2019-08-06,106.32893590665421,107.59197065633889,105.88921105842522,106.91835021972656,9490600,0.0,0,PG
2019-08-06,180.94691680071392,181.42513159659552,177.42724831416749,179.0340576171875,1148300,0.0,0,STZ
2019-08-06,101.09117139254901,102.6619389973261,100.51997524929115,102.11930847167969,7016400,0.0,0,WMT
2019-08-06,47.73677497687341,48.00852062896957,47.20234036372981,47.564666748046875,3499500,0.0,0,GIS
2019-08-06,114.62606887212823,116.66541824951216,114.25861733419826,116.16017150878906,6258600,0.0,0,PEP
2019-08-06,253.61738888272373,257.1960425944469,251.3140996426911,256.3204040527344,2383000,0.0,0,COST
2019-08-06,144.58981617841283,145.5707539832162,142.70268018066122,144.16941833496094,1210200,0.0,0,CLX
2019-08-06,47.20509095397476,48.01504859813255,46.96847547935381,47.56911849975586,19903100,0.0,0,KO
2019-08-06,20.683295975606068,21.040227626343,20.38272157676134,20.927513122558594,12238900,0.0,0,KR
2019-08-06,38.3485941854973,38.3485941854973,37.78464569465794,38.085418701171875,3248100,0.0,0,HRL
2019-08-07,47.56911471462241,48.58838690143119,47.114082054415526,48.397274017333984,17937000,0.0,0,KO
2019-08-07,106.42249072858806,108.75208874679656,105.42141791450435,108.0784683227539,9507600,0.0,0,PG
2019-08-07,38.038426139158794,38.59297707934572,37.747050700925904,38.433189392089844,4404000,0.0,0,HRL
2019-08-07,255.24492201977026,261.60271997706883,250.87631403508624,261.0697326660156,3037500,0.0,0,COST
2019-08-07,20.720868272534393,22.477352497255506,20.57997423755063,22.449172973632812,30946500,0.0,0,KR
2019-08-07,143.57150804364406,148.11183632302695,142.78676346575665,147.26170349121094,1118900,0.0,0,CLX
2019-08-07,47.44691342843372,48.14439613775741,46.75848741033838,47.93605422973633,3183200,0.0,0,GIS
2019-08-07,177.29331524533,180.5547430393583,176.26994336442607,179.96176147460938,801600,0.0,0,STZ
2019-08-07,101.88130510442862,103.42352150577094,100.83412435623526,103.00464630126953,7278500,0.0,0,WMT
2019-08-07,116.11424232531078,117.89637068759292,114.48827157746007,117.38194274902344,6149000,0.0,0,PEP
2019-08-08,108.07846295606122,109.92156120867823,107.9100578584128,109.87478637695312,7416600,0.0,0,PG
2019-08-08,147.345801662979,149.03674472165827,146.8226385348933,148.52291870117188,905400,0.0,0,CLX
2019-08-08,117.67592820552733,119.19165462278724,116.66543458261256,118.93444061279297,3702100,0.0,0,PEP
2019-08-08,259.8705938459759,261.58376364540237,257.9289801064917,261.5456848144531,2046700,0.0,0,COST
2019-08-08,47.501257952151285,48.968690644062015,47.329153184527186,48.932456970214844,3147000,0.0,0,GIS
2019-08-08,180.76519939580686,184.94479219325186,178.87147282177807,184.83958435058594,850200,0.0,0,STZ
2019-08-08,103.32992127838264,104.12395177391848,103.10031523982575,103.81781768798828,4374400,0.53,0,WMT
2019-08-08,48.42457727471044,48.94331425541885,48.096953187605365,48.86140823364258,10799000,0.0,0,KO
2019-08-08,38.43318915611057,39.382506928897044,38.264003881465406,39.26971435546875,3123500,0.0,0,HRL
2019-08-08,22.355240109619597,22.496135917826624,21.669554581479172,21.932558059692383,15310800,0.0,0,KR
2019-08-09,21.73530535168326,22.026488354520136,21.7071276228417,21.90437889099121,8259800,0.0,0,KR
2019-08-09,48.89622368014266,49.34913424048719,48.6697683999704,48.84187316894531,2579200,0.0,0,GIS
2019-08-09,261.33625831591826,262.18334517382294,258.79505583347134,260.7271423339844,1284300,0.0,0,COST
2019-08-09,110.04319418492406,110.43613704313961,108.38720949427395,109.2573013305664,6939500,0.0,0,PG
2019-08-09,39.28851491291639,39.626885477667884,39.16632474553447,39.203922271728516,2802900,0.0,0,HRL
2019-08-09,148.76580210251177,149.47580705417454,147.30840100942956,147.85960388183594,567800,0.0,0,CLX
2019-08-09,119.154898068624,119.18245570723539,116.95937707566335,118.13522338867188,2929500,0.0,0,PEP
2019-08-09,184.8778395171573,187.98623563171853,183.51013763789265,185.6907958984375,1091800,0.0,0,STZ
2019-08-09,103.37775506186316,103.76042451125176,102.0862520566377,102.63155364990234,4193500,0.0,0,WMT
2019-08-09,48.952414996071425,49.052522737958384,48.306269444140355,48.61568832397461,9260900,0.0,0,KO
2019-08-12,39.10053125546614,39.438901823575534,39.00654102454575,39.316715240478516,2406000,0.0,0,HRL
2019-08-12,117.99741747461017,118.64045238387506,117.46462012488566,117.90556335449219,2920800,0.0,0,PEP
2019-08-12,109.25729736577134,110.08996502278978,108.14395216996914,108.55561065673828,4996200,0.0,0,PG
2019-08-12,48.48828117610034,48.633891494553765,48.22436486064489,48.41547775268555,6588600,0.0,0,KO
2019-08-12,21.923165981627648,21.97013005899984,21.594412065328164,21.6695556640625,7820800,0.0,0,KR
2019-08-12,185.13389333946682,186.6125000293785,184.46178473895765,185.35472106933594,695000,0.75,0,STZ
2019-08-12,48.84187319303386,49.25855353488568,48.56107085695912,49.158912658691406,3347600,0.0,0,GIS
2019-08-12,260.8127765699598,261.7169670695216,256.31090705185557,258.2239685058594,1638600,0.0,0,COST
2019-08-12,147.47658859416302,148.70041964864876,147.11224183553654,148.14923095703125,464800,0.0,0,CLX
2019-08-12,102.09581728968772,102.2106130113884,100.29727312904437,100.66081237792969,5868400,0.0,0,WMT
2019-08-13,39.40130416692213,39.861864902105445,39.16632500489946,39.279117584228516,3102400,0.0,0,HRL
2019-08-13,48.14245782124159,48.788603378735075,48.115153500367725,48.68849563598633,8581200,0.0,0,KO
2019-08-13,49.267605426510734,49.575584715913735,48.98680311778915,49.258548736572266,2970100,0.0,0,GIS
2019-08-13,21.603808011327917,21.960739703226498,21.509878052965675,21.650772094726562,7462300,0.0,0,KR
2019-08-13,100.6895173394162,103.42559411895762,100.30684788026392,102.75592803955078,6675300,0.0,0,WMT
2019-08-13,117.84125322092135,119.77037197181585,117.52892398075284,119.35697937011719,4088200,0.0,0,PEP
2019-08-13,148.35473220671227,149.53184898285394,147.78485515724432,148.50421142578125,854000,0.0,0,CLX
2019-08-13,258.10018767167173,264.7435322921413,256.98663646273354,262.9351806640625,1724600,0.0,0,COST
2019-08-13,184.3849873525697,189.90578361555225,184.34658825959121,188.69601440429688,936900,0.0,0,STZ
2019-08-13,109.00468501988809,110.4641909797925,108.84563061975236,109.69701385498047,6722000,0.0,0,PG
2019-08-14,108.95790834278282,110.34257321810036,108.20944682303578,108.33106994628906,10148300,0.0,0,PG
2019-08-14,118.98035832767022,119.90816487776519,118.31894695946636,118.61289978027344,6232700,0.0,0,PEP
2019-08-14,21.489974443713287,21.489974443713287,20.913000106811523,20.913000106811523,9269400,0.16,0,KR
2019-08-14,260.78418239121476,262.07857169037993,255.07357985710055,255.21633911132812,2122100,0.0,0,COST
2019-08-14,49.149855538072565,49.485011861436845,48.54295700815929,48.70600509643555,3562200,0.0,0,GIS
2019-08-14,148.0931668642937,149.96161454121597,146.73854514954996,146.94406127929688,998800,0.0,0,CLX
2019-08-14,186.16123118161516,188.42715835988852,184.8266394103365,185.65235900878906,1357700,0.0,0,STZ
2019-08-14,100.90953910433115,103.37774177304352,100.58426755957883,101.59833526611328,9312800,0.0,0,WMT
2019-08-14,39.15692907486526,39.19452660290104,38.23581115097424,38.245208740234375,2461200,0.0,0,HRL
2019-08-14,48.542882883684605,49.11622499052054,48.20615969721683,48.224361419677734,17088900,0.0,0,KO
2019-08-15,257.48158786083786,259.8039022283108,255.80646823954436,258.423828125,1623200,0.0,0,COST
2019-08-15,107.65405060659138,108.71595466041174,105.38674786909222,107.80712127685547,19812900,0.0,0,WMT
2019-08-15,38.470791635154214,38.99714628911581,38.29220874913937,38.90315246582031,2072700,0.0,0,HRL
2019-08-15,147.7288472887852,149.64399510551857,147.5980564975674,148.49490356445312,829100,0.0,0,CLX
2019-08-15,48.624787679697214,49.143524606143295,48.44277393127569,49.02521514892578,12393200,0.0,0,KO
2019-08-15,109.27602040349315,110.48291534332763,108.93921018933061,109.82801055908203,7758000,0.0,0,PG
2019-08-15,21.14000104035869,21.300797538272608,20.63869388707711,21.02649688720703,9670300,0.0,0,KR
2019-08-15,183.38644454348355,187.1981953743633,181.9558329741557,186.65090942382812,1004800,0.0,0,STZ
2019-08-15,48.8871758791109,49.56654184316554,48.47049546169423,49.21327209472656,3398600,0.0,0,GIS
2019-08-15,119.10896961033946,120.54202295409041,118.87011804164041,120.08271026611328,3701800,0.0,0,PEP
2019-08-16,120.7257490345342,121.55252030924268,120.00922234005363,121.03807830810547,3405000,0.0,0,PEP
2019-08-16,110.45483092576413,111.83949570587757,110.02446397546653,111.502685546875,8302400,0.0,0,PG
2019-08-16,187.69749077857875,191.92209454657066,187.69749077857875,190.86593627929688,962700,0.0,0,STZ
2019-08-16,109.1368977677042,109.95006567692495,107.20442059172748,108.09412384033203,10965200,0.0,0,WMT
2019-08-16,39.006536430726335,39.10052665057746,38.78095488338777,38.95954132080078,2270700,0.0,0,HRL
2019-08-16,149.31702286959666,150.5782167100926,149.13018092157432,150.31663513183594,759000,0.0,0,CLX
2019-08-16,260.87939453125,262.75437707134074,260.2512246956956,260.87939453125,1230800,0.0,0,COST
2019-08-16,49.68428072709788,50.082844180654774,49.494059145409125,49.83827209472656,4339100,0.0,0,GIS
2019-08-16,21.026502947470334,21.546727910231095,20.969751756581317,21.433223724365234,6025100,0.0,0,KR
2019-08-16,49.1253265946659,49.589461861778965,49.09802574540881,49.51665496826172,14288700,0.0,0,KO
2019-08-19,263.0780206743554,264.0012361796315,261.3077182728744,262.31658935546875,1313400,0.0,0,COST
2019-08-19,21.603476742303958,21.81156562223499,21.433221384138733,21.7453556060791,7218800,0.0,0,KR
2019-08-19,109.39519604040257,109.80656436842912,108.67769365190127,108.87859344482422,7178100,0.0,0,WMT
2019-08-19,121.32285286686577,122.03937949584262,121.2034270896663,121.78216552734375,3101200,0.0,0,PEP
2019-08-19,192.02771383192575,194.74490774071373,191.00996929270485,193.75596618652344,1044200,0.0,0,STZ
2019-08-19,112.24180358719273,112.69087906960452,111.43720228178499,112.4944076538086,5867100,0.0,0,PG
2019-08-19,49.54395659254337,49.8533789515845,49.4256505961628,49.7714729309082,10936200,0.0,0,KO
2019-08-19,151.61519375311795,154.29642609786242,150.17649518811234,151.46572875976562,870500,0.0,0,CLX
2019-08-19,39.16632765424123,39.232125122716006,38.461390120488886,38.73396682739258,3038300,0.0,0,HRL
2019-08-19,49.89263755840587,50.209673622944884,49.512190825525124,50.00133514404297,4191800,0.0,0,GIS
2019-08-20,21.773734532095606,21.925072244235057,21.61293798743646,21.669689178466797,7963600,0.0,0,KR
2019-08-20,262.9542102672913,263.03033885435883,259.689656121976,259.8038635253906,1390600,0.0,0,COST
2019-08-20,121.99344746298442,122.26903786729403,121.19423388877553,121.31365966796875,3160300,0.0,0,PEP
2019-08-20,49.70776336263655,49.76236852783808,48.99791357313388,49.03431701660156,8176700,0.0,0,KO
2019-08-20,112.31665129427908,112.51312270905001,111.13781566772745,111.24073028564453,6744300,0.0,0,PG
2019-08-20,49.829217502392,49.85639448525667,49.140794982475164,49.17702865600586,3067100,0.0,0,GIS
2019-08-20,193.51590701149703,195.61861255547709,193.46789715901508,194.40882873535156,1143600,0.0,0,STZ
2019-08-20,151.5684978834405,151.5684978834405,148.20528598128072,148.52291870117188,1043200,0.0,0,CLX
2019-08-20,38.61177407409118,38.95954219796672,38.32979623719503,38.442588806152344,3030100,0.0,0,HRL
2019-08-20,108.92644800835633,109.09864890224458,107.15660994822402,107.19487762451172,6112300,0.0,0,WMT
2019-08-21,21.83048417047281,22.12370074137753,21.783191815325754,22.07640838623047,6136200,0.0,0,KR
2019-08-21,49.475943849425555,49.675225582401914,49.11361750952574,49.258548736572266,2843300,0.0,0,GIS
2019-08-21,195.68579320785312,197.10679385236003,194.75445784374122,194.76406860351562,682800,0.0,0,STZ
2019-08-21,38.62117369398395,38.75276144585996,38.188812913392105,38.508384704589844,3832300,0.0,0,HRL
2019-08-21,149.25158622647052,149.50383063895384,147.23367369197462,147.67276000976562,803900,0.0,0,CLX
