Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,49.25,46.630001068115234,46.86000061035156,49.099998474121094,80331100,49.099998474121094
2020-01-03,49.38999938964844,47.540000915527344,48.029998779296875,48.599998474121094,73127400,48.599998474121094
2020-01-06,48.86000061035156,47.86000061035156,48.02000045776367,48.38999938964844,47934900,48.38999938964844
2020-01-07,49.38999938964844,48.040000915527344,49.349998474121094,48.25,58061400,48.25
2020-01-08,48.29999923706055,47.13999938964844,47.849998474121094,47.83000183105469,53767000,47.83000183105469
2020-01-09,49.959999084472656,48.38999938964844,48.939998626708984,48.970001220703125,76512800,48.970001220703125
2020-01-10,49.290000915527344,48.0,49.2599983215332,48.16999816894531,44133700,48.16999816894531
2020-01-13,48.86000061035156,48.2400016784668,48.65999984741211,48.75,34266800,48.75
2020-01-14,49.040000915527344,47.90999984741211,48.63999938964844,48.209999084472656,38563200,48.209999084472656
2020-01-15,49.08000183105469,48.119998931884766,48.22999954223633,48.54999923706055,40199900,48.54999923706055
2020-01-16,50.310001373291016,48.9900016784668,49.16999816894531,49.77000045776367,58898900,49.77000045776367
2020-01-17,51.04999923706055,49.900001525878906,50.20000076293945,50.93000030517578,57722500,50.93000030517578
2020-01-21,51.810001373291016,50.70000076293945,50.959999084472656,51.04999923706055,49095000,51.04999923706055
2020-01-22,51.880001068115234,51.20000076293945,51.630001068115234,51.43000030517578,40772200,51.43000030517578
2020-01-23,51.75,50.7400016784668,51.34000015258789,51.709999084472656,40135400,51.709999084472656
2020-01-24,52.810001373291016,49.470001220703125,52.279998779296875,50.349998474121094,80004900,50.349998474121094
2020-01-27,49.790000915527344,47.900001525878906,48.45000076293945,49.2599983215332,48878600,49.2599983215332
2020-01-28,50.849998474121094,49.47999954223633,50.029998779296875,50.529998779296875,62343800,50.529998779296875
2020-01-29,48.06999969482422,46.099998474121094,47.84000015258789,47.5099983215332,112349900,47.5099983215332
2020-01-30,48.810001373291016,46.130001068115234,46.4900016784668,48.779998779296875,70460200,48.779998779296875
2020-01-31,48.58000183105469,46.790000915527344,48.400001525878906,47.0,60322400,47.0
2020-02-03,48.099998474121094,46.22999954223633,46.400001525878906,48.02000045776367,46983500,48.02000045776367
2020-02-04,49.75,48.61000061035156,49.209999084472656,49.45000076293945,46302100,49.45000076293945
2020-02-05,50.41999816894531,49.310001373291016,50.290000915527344,49.84000015258789,42737100,49.84000015258789
2020-02-06,49.38999938964844,47.630001068115234,48.79999923706055,49.31999969482422,48670600,49.31999969482422
2020-02-07,50.66999816894531,48.63999938964844,48.90999984741211,49.72999954223633,53107600,49.72999954223633
2020-02-10,52.29999923706055,49.349998474121094,49.470001220703125,52.2599983215332,60971700,52.2599983215332
2020-02-11,54.47999954223633,52.90999984741211,53.220001220703125,53.79999923706055,74719100,53.79999923706055
2020-02-12,54.849998474121094,53.529998779296875,54.529998779296875,53.88999938964844,45994900,53.88999938964844
2020-02-13,55.029998779296875,53.34000015258789,53.43000030517578,54.529998779296875,51640000,54.529998779296875
2020-02-14,55.400001525878906,54.560001373291016,55.189998626708984,55.310001373291016,52365400,55.310001373291016
2020-02-18,58.130001068115234,54.84000015258789,54.939998626708984,56.88999938964844,70133200,56.88999938964844
2020-02-19,59.27000045776367,57.5099983215332,57.9900016784668,58.900001525878906,58597300,58.900001525878906
2020-02-20,59.02000045776367,56.150001525878906,58.439998626708984,57.27000045776367,74203400,57.27000045776367
2020-02-21,56.79999923706055,52.88999938964844,56.709999084472656,53.279998779296875,88271100,53.279998779296875
