Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,160.9499969482422,157.52999877929688,160.47000122070312,159.41000366210938,944900.0,153.2835693359375
2020-01-03,159.6300048828125,157.25,158.02999877929688,159.4199981689453,567000.0,153.29318237304688
2020-01-06,158.88999938964844,156.42999267578125,157.74000549316406,156.8000030517578,880200.0,150.7738800048828
2020-01-07,157.39999389648438,152.41000366210938,156.89999389648438,154.94000244140625,1129500.0,148.98538208007812
2020-01-08,156.0500030517578,153.13999938964844,154.85000610351562,153.16000366210938,825700.0,147.27378845214844
2020-01-09,153.97999572753906,150.25,153.77999877929688,152.8699951171875,1177400.0,146.99490356445312
2020-01-10,153.5,148.61000061035156,153.17999267578125,149.00999450683594,1416100.0,143.2832489013672
2020-01-13,147.0,142.75999450683594,145.3300018310547,145.25999450683594,2138700.0,139.6773681640625
2020-01-14,149.0800018310547,144.33999633789062,145.58999633789062,148.89999389648438,1568400.0,143.17747497558594
2020-01-15,151.49000549316406,147.82000732421875,149.5800018310547,150.2100067138672,1208800.0,144.43714904785156
2020-01-16,152.0,150.10000610351562,150.74000549316406,151.94000244140625,677000.0,146.1006622314453
2020-01-17,152.0800018310547,150.36000061035156,151.77999877929688,151.0500030517578,817400.0,145.244873046875
2020-01-21,150.6199951171875,147.86000061035156,150.6199951171875,149.0,797300.0,143.2736358642578
2020-01-22,149.97999572753906,146.80999755859375,148.8699951171875,147.64999389648438,1204300.0,141.97552490234375
2020-01-23,150.1300048828125,145.97000122070312,146.07000732421875,149.72999572753906,1312600.0,143.97560119628906
2020-01-24,150.0,141.2100067138672,150.0,141.67999267578125,1277100.0,136.2349395751953
2020-01-27,141.66000366210938,139.05999755859375,139.88999938964844,139.05999755859375,937300.0,133.7156524658203
2020-01-28,140.24000549316406,137.3699951171875,139.77999877929688,138.5800018310547,924000.0,133.2541046142578
2020-01-29,140.42999267578125,138.10000610351562,139.0500030517578,138.5500030517578,913400.0,133.2252655029297
2020-01-30,137.47999572753906,133.42999267578125,136.9499969482422,135.27000427246094,1018300.0,130.0713348388672
2020-01-31,134.58999633789062,131.5,134.33999633789062,131.75,1280700.0,126.68659210205078
2020-02-03,134.41000366210938,132.33999633789062,132.77999877929688,132.64999389648438,1014200.0,127.552001953125
2020-02-04,134.6300048828125,131.5399932861328,134.08999633789062,131.55999755859375,822300.0,126.50389862060547
2020-02-05,137.63999938964844,132.25,132.7100067138672,137.02000427246094,1199400.0,131.75405883789062
2020-02-06,137.33999633789062,133.97000122070312,137.1300048828125,134.3699951171875,873000.0,129.20591735839844
2020-02-07,134.3800048828125,131.1300048828125,134.0,132.92999267578125,895500.0,127.82125091552734
2020-02-10,132.2899932861328,129.94000244140625,132.1699981689453,130.67999267578125,780800.0,125.65772247314453
2020-02-11,132.83999633789062,130.7899932861328,130.9600067138672,132.11000061035156,558100.0,127.03276824951172
2020-02-12,134.7899932861328,132.5399932861328,132.88999938964844,134.32000732421875,595100.0,129.15785217285156
2020-02-13,136.1699981689453,133.1699981689453,133.77999877929688,134.6699981689453,949700.0,129.494384765625
2020-02-14,134.75,131.55999755859375,134.75,133.58999633789062,1122500.0,128.45587158203125
2020-02-18,150.66000366210938,140.75999450683594,145.38999938964844,141.80999755859375,2881700.0,136.35995483398438
2020-02-19,142.4199981689453,137.74000549316406,141.50999450683594,140.1199951171875,1015600.0,134.7349090576172
2020-02-20,142.86000061035156,139.5399932861328,140.14999389648438,142.47999572753906,671600.0,137.0041961669922
2020-02-21,142.1300048828125,139.8699951171875,141.6199951171875,140.61000061035156,791800.0,135.20608520507812
2020-02-24,140.83999633789062,136.55999755859375,137.4199981689453,139.91000366210938,1199400.0,134.53298950195312
2020-02-25,140.77999877929688,136.13999938964844,140.77999877929688,137.60000610351562,1565700.0,132.311767578125
2020-02-26,138.9499969482422,134.0800018310547,138.9499969482422,134.5399932861328,1164800.0,129.369384765625
2020-02-27,138.11000061035156,129.6300048828125,133.16000366210938,134.1300048828125,997000.0,128.9751434326172
2020-02-28,132.97999572753906,127.8499984741211,131.2899932861328,132.97999572753906,1909200.0,127.86931610107422
2020-03-02,133.4499969482422,128.0399932861328,133.4499969482422,132.99000549316406,1403000.0,127.87894439697266
2020-03-03,135.66000366210938,128.9199981689453,131.52000427246094,130.3300018310547,1241000.0,125.32117462158203
2020-03-04,133.02999877929688,128.07000732421875,131.22000122070312,132.89999389648438,861300.0,127.79237365722656
2020-03-05,129.77000427246094,126.0,129.19000244140625,126.91999816894531,1157100.0,122.04222106933594
2020-03-06,128.47999572753906,121.51000213623047,123.80999755859375,127.91000366210938,1207800.0,122.99417877197266
2020-03-09,132.19000244140625,119.44000244140625,119.93000030517578,130.36000061035156,1736700.0,125.35001373291016
2020-03-10,137.35000610351562,129.94000244140625,133.74000549316406,135.1999969482422,1322500.0,130.00399780273438
2020-03-11,132.8000030517578,123.41000366210938,132.47000122070312,125.62000274658203,2077500.0,120.79218292236328
2020-03-12,120.33000183105469,109.0199966430664,118.4000015258789,109.16999816894531,1721300.0,104.9743881225586
2020-03-13,115.30999755859375,105.1500015258789,114.08000183105469,113.69000244140625,1251600.0,109.32068634033203
2020-03-16,107.48999786376953,93.87999725341797,102.83000183105469,95.25,1416100.0,91.58936309814453
2020-03-17,101.91999816894531,92.63999938964844,97.1500015258789,100.25,1475700.0,96.3971939086914
2020-03-18,94.45999908447266,78.55999755859375,92.62999725341797,88.73999786376953,1649400.0,85.32955169677734
2020-03-19,89.41999816894531,81.62000274658203,86.4800033569336,85.97000122070312,1185000.0,82.89955139160156
2020-03-20,89.0,73.73999786376953,86.48999786376953,75.02999877929688,1548500.0,72.35028076171875
2020-03-23,79.94000244140625,71.33000183105469,74.97000122070312,78.5,1476000.0,75.69634246826172
2020-03-24,87.61000061035156,81.41999816894531,82.70999908447266,86.37999725341797,1668300.0,83.29491424560547
2020-03-25,96.61000061035156,85.06999969482422,87.33000183105469,90.37000274658203,1173700.0,87.14241027832031
2020-03-26,97.6500015258789,90.58000183105469,91.41999816894531,97.12000274658203,1713800.0,93.65132904052734
2020-03-27,100.20999908447266,91.4000015258789,93.0999984741211,95.5999984741211,761500.0,92.18560791015625
2020-03-30,97.87000274658203,89.86000061035156,94.41000366210938,96.5,1046400.0,93.05345916748047
